cds,ad,media_voto,numero_superamenti
[I0201D] FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA),[I0201D081] DIAGNOSI DIFFERENZIALE FISIOTERAPICA IN PAZIENTI CON VERTIGINI,,10
[I0201D] FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA),[I0201D080] RIABILITAZIONE DELLE PATOLOGIE REUMATICHE,,3
[I0201D] FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA),"[I0201D079] APPROCCIO RIABILITATIVO AL PAZIENTE CON ICTUS CEREBRALE ACUTO, PREPARAZIONE AL CAMMINO",,13
[I0201D] FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA),"[I0201D078] APPROCCIO RIABILITATIVO AL PAZIENTE CON ICTUS CEREBRALE, GRASP AND REACH TRAINING",,14
[I0201D] FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA),[I0201D077] LA SPALLA:RIABILITAZIONE PRE e POST INTERVENTO CHIRURGICO,,11
[I0201D] FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA),[I0201D074] APPROCCIO RIABILITATIVO ALLA SCOLIOSI,,10
[I0201D] FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA),[I0201D073] VALUTAZIONE E TRATTAMENTO DELLE AFFEZIONI FEMOROROTULEE,,7
[I0201D] FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA),[I0201D072] RIATLETIZZAZIONE,,9
[I0201D] FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA),[I0201D070] APPROCCIO MULTIMODALE AL TRATTAMENTO DELLE CERVICALGIE DA ?COLPO DI FRUSTA?,,16
[I0201D] FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA),[I0201D067] PRESENTAZIONE KINESIO TAPING,,11
[I0201D] FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA),[I0201D066] PRESENTAZIONE DELLA RIEDUCAZIONE POSTURALE GLOBALE (RPG),,23
[I0201D] FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA),[I0201D065] CONCETTI DI NEURODINAMICITA',,25
[I0201D] FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA),[I0201D062] CONCETTI DEL METODO PILATES,,11
[I0201D] FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA),[I0201D059] TRATTAMENTO DEL LINFEDEMA,,13
[I0201D] FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA),[I0201D047] DIAGNOSI DIFFERENZIALE IN RIABILITAZIONE,,23
[I0201D] FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA),[I0201D046] PRESENTAZIONE METODO CYRIAX,,16
[I0201D] FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA),[I0201D035] INTERNATO ORTOPEDICO,,3
[I0201D] FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA),[I0201D034] INTERNATO LABORATORIO MOTION CAPTURE,,1
[I0201D] FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA),[I0201D033] INTERNATO RIABILITAZIONE NEUROLOGICA,,3
[I0201D] FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA),[I0201D032] VALUTAZIONE E TRATTAMENTO INTEGRATO DELLA SPALLA DOLOROSA,,6
[I0201D] FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA),[I0201D030] TECNICHE DI RIABILITAZIONE RESPIRATORIA,,7
[I0201D] FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA),"[I0201D027] MAITLAND, CONCETTI INTRODUTTIVI DI MOBILIZZAZIONE ARTICOLARE",,5
[I0201D] FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA),[I0201D026] INTRODUZIONE ALLE TECNICHE MANUALI DOLCI SECONDO LA METODICA DEI POMPAGES,,16
[I0201D] FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA),[I0201D025] INTRODUZIONE ALLA VALUTAZIONE CLINICA ED ALL'APPROCCIO TERAPEUTICO ALLE LOMBALGIE SECONDO IL CONCETTO MC.KENZIE,,21
[I0201D] FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA),[I0201D024] INTRODUZIONE ALLA RIABILITAZIONE IN AMBITO SPORTIVO,,29
[I0201D] FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA),[I0201D023] APPROCCIO RIABILITATIVO AL PAZIENTE EMIPLEGICO ADULTO. CONCETTO BOBATH,,19
[I0201D] FISIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI FISIOTERAPISTA),[I0201D013] LABORATORI PROFESSIONALIZZANTI,,53
[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA),[I0202D117] SCIENZE MEDICO CHIRURGICHE E CLINICHE SPECIALISTICHE,29.956521739130434,23
[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA),[I0202D115] RESPONSABILITA? PROFESSIONALI FORMATIVE E GESTIONALI ED ORGANIZZAZIONE SANITARIA,28.95,20
[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA),[I0202D113] NEUROPSICHIATRIA INFANTILE E SCIENZE PEDIATRICHE,28.238095238095237,21
[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA),[I0202D119] SCIENZE NEUROLOGICHE E NEUROCHIRURGICHE INFANTILI,28.130434782608695,23
[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA),[I0202D122] SCIENZE NEUROPSICHIATRICHE INFANTILI,27.551724137931036,29
[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA),[I0202D116] TIROCINIO 3,27.5,20
[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA),[I0202D114] SCIENZE PSICOMOTORIE E RIABILITATIVE 3,27.4,20
[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA),[I0202D109] SCIENZE NEUROPSICOLOGICHE E PEDAGOGICHE,26.956521739130434,23
[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA),[I0202D014] TIROCINIO 2,26.695652173913043,23
[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA),[I0202D105] TIROCINIO 1,26.115384615384617,26
[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA),[I0202D103] SCIENZE PSICOMOTORIE E RIABILITATIVE 1,25.821428571428573,28
[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA),[I0202D120] NEUROLOGIA E NEUROPSICHIATRIA INFANTILE,25.782608695652176,23
[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA),[I0202D005] SCIENZE STATISTICHE E SOCIOPSICOPEDAGOGICHE,25.03846153846154,26
[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA),[I0202D118] SCIENZE PSICOMOTORIE E RIABILITATIVE 2,24.52173913043478,23
[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA),[I0202D121] BASI DEL MOVIMENTO,24.24137931034483,29
[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA),[I0202D101] CINESIOLOGIA,20.93103448275862,29
[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA),[LING] LINGUA INGLESE,,18
[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA),[I0202D112] LABORATORI PROFESSIONALIZZANTI 2,,23
[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA),[I0202D111] LABORATORI PROFESSIONALIZZANTI 1,,22
[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA),[I0202D104] SEMINARI TEORETICI 2,,29
[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA),[I0202D041] I DISTURBI DELL'APPRENDIMENTO NON VERBALE,,25
[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA),[I0202D038] SEMINARI TEORETICI 1,,29
[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA),[I0202D037] LABORATORI PROFESSIONALIZZANTI 3,,21
[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA),[I0202D030] LETTURA E SCRITTURA NEL RITARDO MENTALE,,25
[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA),[I0202D028] VALUTAZIONE DEI DISORDINI MUSCOLOSCHELETRICI NELLE PCI,,14
[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA),[I0202D027] L'OSSERVAZIONE DELLE RELAZIONI PRECOCI,,25
[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA),[I0202D026] LO SVILUPPO DEL BAMBINO IPOVEDENTE,,22
[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA),[I0202D025] LA TERAPIA PSICOMOTORIA DI GRUPPO,,20
[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA),[I0202D023] BIOETICA E RIABILITAZIONE,,13
[I0202D] TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA),[I0202D015] SEMINARI TECNOLOGICI,,23
[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),[I0301D012] TIROCINIO 2,29.565217391304348,23
[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),[I0301D005] FISIOPATOLOGIA ODONTOSTOMATOLOGICA E PRINCIPI DI PREVENZIONE ORO-DENTALE,29.375,24
[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),[I0301D014] DISCIPLINE ODONTOSTOMATOLOGICHE,28.88,25
[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),[I0301D006] TIROCINIO 1,28.583333333333332,24
[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),[I0301D016] TIROCINIO 3,28.473684210526315,19
[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),[I0301D032] ELEMENTI DI MALATTIE ODONTOSTOMATOLOGICHE,28.26086956521739,23
[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),[I0301D010] SCIENZE CLINICHE,27.5,22
[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),[I0301D031] ELEMENTI D'IGIENE DELLA NUTRIZIONE E DELLE COMUNITA' E DI MALATTIE ODONTOSTOMATOLOGICHE,27.391304347826086,23
[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),[I0301D013] DISCIPLINE CARATTERIZZANTI,27.227272727272727,22
[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),[I0301D004] PREVENZIONE SANITARIA,27.16,25
[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),[I0301D008] FARMACOLOGIA,27.043478260869566,23
[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),[I0301D015] SANITA' PUBBLICA E MANAGEMENT SANITARIO,26.4,25
[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),[I0301D007] PATOLOGIA,23.73913043478261,23
[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),[I0301D002] SCIENZE BIOMEDICHE,22,26
[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),[I0301D001] SCIENZE PROPEDEUTICHE,21.5,10
[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),[I0301D003] ORGANI E FUNZIONI,20.857142857142858,21
[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),[LING] LINGUA INGLESE,,18
[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),[I0301D029] INFORMATICA PER LE PROFESSIONI SANITARIE,,27
[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),[I0301D028] INTERNATO PER SERVIZIO IGIENE ORALE PAZIENTI ONCOLOGICI,,10
[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),[I0301D027] INTERNATO PER SERVIZIO IGIENE ORALE BAMBINI EMATOONCOLOGICI,,11
[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),[I0301D026] TECNICHE INNOVATIVE NEL PAZIENTE PEDIATRICO ED ADULTO-GERIATRICO,,31
[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),[I0301D025] AGENTI CHIMICI APPLICATI ALL'IGIENE DENTALE,,19
[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),[I0301D024] PEDAGOGIA MEDICA APPLICATA ALL'IGIENE DENTALE,,26
[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),[I0301D020] COMPILAZIONE PRATICA DELLA CARTELLA CLINICA IN ODONTOIATRIA,,24
[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),[I0301D019] LABORATORIO PROFESSIONALIZZANTE,,25
[I0301D] IGIENE DENTALE (ABILITANTE ALLA PROFESSIONE SANITARIA DI IGIENISTA DENTALE),[I0301D018] SEMINARI,,25
[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),[I0302D020] TIROCINIO 3,29.5,22
[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),[I0302D006] TIROCINIO 1,28.375,24
[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),[I0302D013] TIROCINIO 2,27.88,25
[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),[I0302D015] BIOLOGIA MOLECOLARE CLINICA,26.956521739130434,23
[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),[I0302D010] SCIENZE CLINICHE,26.84,25
[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),[I0302D004] PREVENZIONE SANITARIA,26.681818181818183,22
[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),[I0302D019] SANITA' PUBBLICA E MANAGEMENT SANITARIO,26.652173913043477,23
[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),[I0302D005] ANALISI BIOCHIMICO-CLINICHE,25.846153846153847,13
[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),[I0302D008] SCIENZE DI LABORATORIO,25.5,24
[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),[I0302D012] ANATOMIA PATOLOGICA,25.4,25
[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),[I0302D009] MICROBIOLOGIA CLINICA,25,20
[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),[E0201Q046] INFORMATICA,25,1
[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),[I0302D011] FARMACOLOGIA E TOSSICOLOGIA,24.2,25
[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),[I0302D007] PATOLOGIA,24.083333333333332,24
[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),[I0302D003] ORGANI E FUNZIONI,22.4375,16
[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),[I0302D002] SCIENZE BIOMEDICHE,22.416666666666668,24
[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),[I0302D001] SCIENZE PROPEDEUTICHE,21,10
[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),[LING] LINGUA INGLESE,,19
[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),[I0302D038] INTERNATO DI LABORATORIO IN ALLERGOLOGIA,,1
[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),[I0302D033] TECNICHE DI PRELIEVO E RACCOLTA DEI CAMPIONI BIOLOGICI,,15
[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),[I0302D032] AGGIORNAMENTI IN BIOCHIMICA CLINICA,,7
[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),[I0302D031] INFORMATICA ECDL FULL,,1
[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),[I0302D028] IL LABORATORIO DI MEDICINA DEL LAVORO,,8
[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),[I0302D027] DIAGNOSTICA INTERNISTICA,,10
[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),[I0302D026] DIAGNOSTICA MATERNO-INFANTILE,,12
[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),[I0302D025] ENZIMI E ANTICORPI: DALLA TEORIA ALLA PRATICA,,14
[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),[I0302D024] STORIA DELLA MEDICINA DI LABORATORIO,,3
[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),[I0302D023] LA RICERCA BIBLIOGRAFICA PER IL LABORATORIO ANALISI,,4
[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),[I0302D022] INFORMATICA PER PROFESSIONI SANITARIE,,3
[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),[I0302D018] SEMINARI DI MEDICINA DI LABORATORIO,,23
[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),[I0302D017] LINGUA FRANCESE A LIVELLO B1 (O SUPERIORE),,1
[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),[I0302D016] LABORATORI PROFESSIONALIZZANTI,,23
[I0302D] TECNICHE DI LABORATORIO BIOMEDICO (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI LABORATORIO BIOMEDICO),[I0302D014] LINGUA INGLESE A LIVELLO B2 (O SUPERIORE),,2
